Source,Target,Type,Id,Label,Weight
151,19,Directed,2140,,1
151,27,Directed,2134,,1
151,29,Directed,2136,,1
151,38,Directed,2138,,1
151,79,Directed,2135,,1
151,106,Directed,2141,,1
151,108,Directed,2142,,1
151,487,Directed,2137,,1
151,506,Directed,2139,,1
152,3,Directed,2388,,1
152,5,Directed,2423,,1
152,6,Directed,2425,,1
152,9,Directed,2375,,1
152,11,Directed,2401,,1
152,17,Directed,2389,,1
152,19,Directed,2419,,1
152,20,Directed,2421,,1
152,22,Directed,2363,,1
152,24,Directed,2364,,1
152,25,Directed,2365,,1
152,26,Directed,2369,,1
152,27,Directed,2370,,1
152,28,Directed,2374,,1
152,35,Directed,2386,,1
152,36,Directed,2396,,1
152,38,Directed,2399,,1
152,41,Directed,2402,,1
152,56,Directed,2414,,1
152,57,Directed,2427,,1
152,59,Directed,2417,,1
152,64,Directed,2418,,1
152,65,Directed,2420,,1
152,68,Directed,2428,,1
152,69,Directed,2429,,1
152,70,Directed,2433,,1
152,79,Directed,2371,,1
152,80,Directed,2393,,1
152,88,Directed,2366,,1
152,90,Directed,2387,,1
152,99,Directed,2367,,1
152,102,Directed,2368,,1
152,115,Directed,2413,,1
152,130,Directed,2372,,1
152,131,Directed,2384,,1
152,132,Directed,2385,,1
152,133,Directed,2410,,1
152,137,Directed,2409,,1
152,146,Directed,2390,,1
152,147,Directed,2391,,1
152,151,Directed,2403,,1
152,153,Directed,2411,,1
152,160,Directed,2432,,1
152,176,Directed,2431,,1
152,177,Directed,2373,,1
152,188,Directed,2415,,1
152,189,Directed,2416,,1
152,204,Directed,2412,,1
152,206,Directed,2426,,1
152,208,Directed,2434,,1
152,227,Directed,2376,,1
152,228,Directed,2378,,1
152,229,Directed,2379,,1
152,230,Directed,2377,,1
152,235,Directed,2380,,1
152,256,Directed,2381,,1
152,262,Directed,2382,,1
152,294,Directed,2383,,1
152,333,Directed,2392,,1
152,344,Directed,2398,,1
152,402,Directed,2424,,1
152,467,Directed,2394,,1
152,473,Directed,2422,,1
152,478,Directed,2395,,1
152,487,Directed,2397,,1
152,497,Directed,2400,,1
152,516,Directed,2404,,1
152,529,Directed,2405,,1
152,532,Directed,2406,,1
152,535,Directed,2407,,1
152,539,Directed,2408,,1
152,546,Directed,2430,,1
153,5,Directed,2974,,1
153,8,Directed,2977,,1
153,12,Directed,2968,,1
153,20,Directed,2973,,1
153,43,Directed,2971,,1
153,54,Directed,2969,,1
153,55,Directed,2970,,1
153,95,Directed,2976,,1
153,96,Directed,2979,,1
153,106,Directed,2972,,1
153,195,Directed,2978,,1
153,206,Directed,2975,,1
153,564,Directed,2966,,1
153,644,Directed,2967,,1
154,700,Directed,3439,,1
155,5,Directed,3483,,1
155,20,Directed,3482,,1
155,106,Directed,3481,,1
155,118,Directed,3478,,1
155,119,Directed,3479,,1
155,661,Directed,3476,,1
155,662,Directed,3475,,1
155,692,Directed,3480,,1
155,698,Directed,3477,,1
156,5,Directed,3491,,1
156,20,Directed,3490,,1
156,118,Directed,3486,,1
156,119,Directed,3487,,1
156,662,Directed,3484,,1
156,663,Directed,3489,,1
156,692,Directed,3488,,1
156,698,Directed,3485,,1
157,12,Directed,7152,,1
157,20,Directed,7156,,1
157,54,Directed,7153,,1
157,68,Directed,7158,,1
157,77,Directed,7155,,1
157,84,Directed,7154,,1
157,863,Directed,7159,,1
157,1208,Directed,7160,,1
157,1325,Directed,7157,,1
158,20,Directed,7809,,1
159,40,Directed,332,,1
159,46,Directed,330,,1
159,47,Directed,331,,1
159,79,Directed,329,,1
159,96,Directed,333,,1
160,4,Directed,7781,,1
160,5,Directed,7792,,1
160,14,Directed,7796,,1
160,19,Directed,7786,,1
160,20,Directed,7791,,1
160,23,Directed,7784,,1
160,43,Directed,7787,,1
160,56,Directed,7782,,1
160,59,Directed,7785,,1
160,95,Directed,7795,,1
160,96,Directed,7799,,1
160,106,Directed,7790,,1
160,172,Directed,7794,,1
160,188,Directed,7783,,1
160,199,Directed,7793,,1
160,215,Directed,7788,,1
160,317,Directed,7780,,1
160,546,Directed,7797,,1
160,753,Directed,7789,,1
160,1448,Directed,7798,,1
161,82,Directed,338,,1
161,89,Directed,339,,1
161,91,Directed,340,,1
162,125,Directed,341,,1
162,126,Directed,342,,1
163,17,Directed,343,,1
163,18,Directed,344,,1
164,27,Directed,345,,1
164,47,Directed,346,,1
164,165,Directed,347,,1
165,47,Directed,747,,1
165,57,Directed,748,,1
166,41,Directed,349,,1
166,165,Directed,348,,1
167,27,Directed,350,,1
167,140,Directed,351,,1
168,27,Directed,352,,1
169,5,Directed,1922,,1
169,8,Directed,1924,,1
169,19,Directed,1917,,1
169,20,Directed,1918,,1
169,24,Directed,1899,,1
169,27,Directed,1902,,1
169,28,Directed,1906,,1
169,33,Directed,1908,,1
169,35,Directed,1910,,1
169,40,Directed,1911,,1
169,48,Directed,1907,,1
169,60,Directed,1900,,1
169,70,Directed,1927,,1
169,71,Directed,1901,,1
169,79,Directed,1903,,1
169,137,Directed,1913,,1
169,144,Directed,1909,,1
169,153,Directed,1914,,1
169,157,Directed,1923,,1
169,158,Directed,1926,,1
169,207,Directed,1925,,1
169,208,Directed,1928,,1
169,210,Directed,1904,,1
169,213,Directed,1905,,1
169,219,Directed,1912,,1
169,286,Directed,1919,,1
169,320,Directed,1920,,1
169,471,Directed,1915,,1
169,472,Directed,1916,,1
169,473,Directed,1921,,1
170,9,Directed,1950,,1
170,20,Directed,1955,,1
170,24,Directed,1947,,1
170,27,Directed,1948,,1
170,34,Directed,1952,,1
170,41,Directed,1954,,1
170,51,Directed,1953,,1
170,130,Directed,1949,,1
170,255,Directed,1951,,1
171,5,Directed,3572,,1
171,319,Directed,3571,,1
172,5,Directed,4046,,1
172,19,Directed,4040,,1
172,20,Directed,4043,,1
172,59,Directed,4039,,1
172,67,Directed,4042,,1
172,188,Directed,4038,,1
172,264,Directed,4047,,1
172,265,Directed,4048,,1
172,266,Directed,4050,,1
172,473,Directed,4045,,1
172,527,Directed,4041,,1
172,760,Directed,4051,,1
172,800,Directed,4044,,1
172,824,Directed,4049,,1
173,27,Directed,387,,1
174,19,Directed,392,,1
174,27,Directed,388,,1
174,79,Directed,389,,1
174,137,Directed,391,,1
174,144,Directed,390,,1
175,5,Directed,3771,,1
175,19,Directed,3770,,1
176,4,Directed,7652,,1
176,5,Directed,7661,,1
176,19,Directed,7659,,1
176,20,Directed,7660,,1
176,95,Directed,7664,,1
176,118,Directed,7654,,1
176,119,Directed,7655,,1
176,155,Directed,7657,,1
176,156,Directed,7658,,1
176,185,Directed,7653,,1
176,199,Directed,7662,,1
176,203,Directed,7650,,1
176,662,Directed,7651,,1
176,692,Directed,7656,,1
176,1076,Directed,7663,,1
177,5,Directed,407,,1
177,20,Directed,406,,1
178,177,Directed,408,,1
179,4,Directed,414,,1
179,5,Directed,426,,1
179,19,Directed,423,,1
179,20,Directed,425,,1
179,56,Directed,419,,1
179,59,Directed,422,,1
179,106,Directed,424,,1
179,118,Directed,416,,1
179,180,Directed,409,,1
179,181,Directed,410,,1
179,182,Directed,411,,1
179,183,Directed,412,,1
179,184,Directed,413,,1
179,185,Directed,415,,1
179,186,Directed,417,,1
179,187,Directed,418,,1
179,188,Directed,420,,1
179,189,Directed,421,,1
179,190,Directed,427,,1
179,191,Directed,428,,1
180,5,Directed,444,,1
180,20,Directed,443,,1
180,84,Directed,442,,1
180,118,Directed,439,,1
180,181,Directed,436,,1
180,182,Directed,437,,1
180,196,Directed,438,,1
180,197,Directed,440,,1
180,198,Directed,441,,1
181,5,Directed,448,,1
181,7,Directed,450,,1
181,8,Directed,452,,1
181,20,Directed,447,,1
181,84,Directed,446,,1
181,95,Directed,451,,1
181,158,Directed,453,,1
181,182,Directed,445,,1
181,199,Directed,449,,1
182,5,Directed,455,,1
182,59,Directed,454,,1
183,4,Directed,3128,,1
183,106,Directed,3130,,1
183,319,Directed,3129,,1
184,19,Directed,3137,,1
184,118,Directed,3135,,1
184,186,Directed,3136,,1
184,319,Directed,3138,,1
185,4,Directed,3254,,1
185,5,Directed,3259,,1
185,23,Directed,3257,,1
185,106,Directed,3258,,1
185,186,Directed,3255,,1
185,695,Directed,3256,,1
185,696,Directed,3260,,1
185,697,Directed,3261,,1
186,19,Directed,3514,,1
186,20,Directed,3516,,1
186,106,Directed,3515,,1
186,118,Directed,3513,,1
187,5,Directed,3541,,1
187,19,Directed,3539,,1
187,118,Directed,3537,,1
187,186,Directed,3538,,1
187,319,Directed,3540,,1
188,4,Directed,3633,,1
188,5,Directed,3648,,1
188,6,Directed,3652,,1
188,7,Directed,3660,,1
188,19,Directed,3641,,1
188,20,Directed,3643,,1
188,23,Directed,3640,,1
188,42,Directed,3636,,1
188,56,Directed,3637,,1
188,68,Directed,3661,,1
188,69,Directed,3664,,1
188,95,Directed,3663,,1
188,96,Directed,3667,,1
188,118,Directed,3634,,1
188,138,Directed,3642,,1
188,157,Directed,3662,,1
188,158,Directed,3665,,1
188,189,Directed,3639,,1
188,204,Directed,3632,,1
188,266,Directed,3650,,1
188,285,Directed,3645,,1
188,287,Directed,3656,,1
188,320,Directed,3646,,1
188,473,Directed,3647,,1
188,747,Directed,3635,,1
188,754,Directed,3638,,1
188,755,Directed,3644,,1
188,757,Directed,3659,,1
188,758,Directed,3649,,1
188,759,Directed,3651,,1
188,760,Directed,3653,,1
188,761,Directed,3654,,1
188,762,Directed,3655,,1
188,763,Directed,3657,,1
188,764,Directed,3658,,1
188,765,Directed,3666,,1
189,5,Directed,3672,,1
189,59,Directed,3671,,1
189,266,Directed,3673,,1
190,5,Directed,4716,,1
190,19,Directed,4713,,1
190,20,Directed,4715,,1
190,191,Directed,4723,,1
190,199,Directed,4717,,1
190,319,Directed,4714,,1
190,402,Directed,4718,,1
190,902,Directed,4722,,1
190,903,Directed,4719,,1
190,904,Directed,4720,,1
190,905,Directed,4721,,1
190,911,Directed,4730,,1
190,914,Directed,4725,,1
190,919,Directed,4726,,1
190,924,Directed,4728,,1
190,929,Directed,4729,,1
190,934,Directed,4731,,1
190,937,Directed,4724,,1
190,938,Directed,4727,,1
191,5,Directed,4864,,1
191,19,Directed,4861,,1
191,20,Directed,4863,,1
191,319,Directed,4862,,1
191,402,Directed,4865,,1
191,902,Directed,4869,,1
191,903,Directed,4866,,1
191,904,Directed,4867,,1
191,905,Directed,4868,,1
191,911,Directed,4871,,1
191,978,Directed,4870,,1
191,979,Directed,4872,,1
192,20,Directed,429,,1
193,5,Directed,431,,1
193,69,Directed,432,,1
193,179,Directed,430,,1
194,5,Directed,434,,1
194,179,Directed,433,,1
194,195,Directed,435,,1
195,20,Directed,7334,,1
196,197,Directed,3167,,1
196,198,Directed,3168,,1
197,20,Directed,3283,,1
198,20,Directed,3338,,1
199,5,Directed,3960,,1
199,12,Directed,3957,,1
199,20,Directed,3959,,1
199,770,Directed,3958,,1
199,772,Directed,3961,,1
200,5,Directed,461,,1
200,20,Directed,460,,1
200,177,Directed,456,,1
200,179,Directed,457,,1
200,187,Directed,459,,1
200,201,Directed,458,,1
201,59,Directed,492,,1
201,179,Directed,491,,1
202,5,Directed,476,,1
202,6,Directed,479,,1
202,8,Directed,483,,1
202,13,Directed,478,,1
202,19,Directed,472,,1
202,20,Directed,474,,1
202,59,Directed,471,,1
202,68,Directed,481,,1
202,69,Directed,486,,1
202,106,Directed,473,,1
202,118,Directed,468,,1
202,157,Directed,482,,1
202,158,Directed,487,,1
202,179,Directed,462,,1
202,180,Directed,463,,1
202,182,Directed,464,,1
202,185,Directed,467,,1
202,188,Directed,469,,1
202,189,Directed,470,,1
202,195,Directed,485,,1
202,199,Directed,477,,1
202,203,Directed,465,,1
202,204,Directed,466,,1
202,205,Directed,475,,1
202,206,Directed,480,,1
202,207,Directed,484,,1
202,208,Directed,488,,1
203,5,Directed,3121,,1
203,19,Directed,3119,,1
203,118,Directed,3117,,1
203,186,Directed,3118,,1
203,199,Directed,3122,,1
203,319,Directed,3120,,1
204,5,Directed,3188,,1
204,6,Directed,3191,,1
204,12,Directed,3180,,1
204,19,Directed,3183,,1
204,20,Directed,3185,,1
204,23,Directed,3182,,1
204,54,Directed,3181,,1
204,106,Directed,3184,,1
204,118,Directed,3179,,1
204,206,Directed,3193,,1
204,320,Directed,3186,,1
204,473,Directed,3187,,1
204,679,Directed,3178,,1
204,680,Directed,3189,,1
204,681,Directed,3190,,1
204,682,Directed,3192,,1
204,683,Directed,3194,,1
205,20,Directed,3890,,1
205,790,Directed,3892,,1
205,791,Directed,3891,,1
206,12,Directed,6970,,1
206,19,Directed,6973,,1
206,20,Directed,6976,,1
206,54,Directed,6971,,1
206,77,Directed,6975,,1
206,84,Directed,6972,,1
206,319,Directed,6974,,1
206,1321,Directed,6977,,1
207,12,Directed,7320,,1
207,20,Directed,7325,,1
207,54,Directed,7321,,1
207,77,Directed,7324,,1
207,84,Directed,7322,,1
207,319,Directed,7323,,1
207,356,Directed,7327,,1
207,1327,Directed,7326,,1
208,19,Directed,7918,,1
208,20,Directed,7919,,1
208,790,Directed,7920,,1
208,1263,Directed,7921,,1
209,20,Directed,490,,1
209,179,Directed,489,,1
210,27,Directed,493,,1
210,39,Directed,496,,1
210,79,Directed,494,,1
210,137,Directed,497,,1
210,174,Directed,495,,1
211,24,Directed,498,,1
211,169,Directed,499,,1
211,212,Directed,500,,1
212,24,Directed,2263,,1
212,275,Directed,2262,,1
213,8,Directed,517,,1
213,24,Directed,501,,1
213,27,Directed,503,,1
213,28,Directed,505,,1
213,33,Directed,508,,1
213,35,Directed,510,,1
213,39,Directed,512,,1
213,40,Directed,513,,1
213,48,Directed,507,,1
213,53,Directed,509,,1
213,60,Directed,502,,1
213,79,Directed,504,,1
213,137,Directed,515,,1
213,158,Directed,520,,1
213,169,Directed,511,,1
213,207,Directed,518,,1
213,212,Directed,514,,1
213,214,Directed,506,,1
213,215,Directed,516,,1
213,216,Directed,519,,1
214,5,Directed,761,,1
214,20,Directed,758,,1
214,23,Directed,756,,1
214,24,Directed,750,,1
214,27,Directed,751,,1
214,56,Directed,754,,1
214,79,Directed,752,,1
214,108,Directed,760,,1
214,172,Directed,762,,1
214,188,Directed,755,,1
214,215,Directed,757,,1
214,262,Directed,753,,1
214,263,Directed,759,,1
214,264,Directed,763,,1
214,265,Directed,764,,1
214,266,Directed,765,,1
215,5,Directed,3743,,1
215,59,Directed,3742,,1
216,20,Directed,7333,,1
217,27,Directed,521,,1
218,5,Directed,2097,,1
219,20,Directed,2270,,1
219,24,Directed,2265,,1
219,27,Directed,2266,,1
219,207,Directed,2271,,1
219,212,Directed,2268,,1
219,214,Directed,2267,,1
219,215,Directed,2269,,1
219,275,Directed,2264,,1
220,20,Directed,1195,,1
220,77,Directed,1194,,1
220,84,Directed,1193,,1
221,9,Directed,536,,1
222,41,Directed,538,,1
222,80,Directed,537,,1
223,5,Directed,544,,1
223,45,Directed,539,,1
223,54,Directed,543,,1
223,57,Directed,545,,1
223,224,Directed,540,,1
223,225,Directed,541,,1
223,226,Directed,542,,1
224,226,Directed,599,,1
224,233,Directed,598,,1
225,226,Directed,601,,1
225,233,Directed,600,,1
226,41,Directed,603,,1
226,44,Directed,604,,1
226,233,Directed,602,,1
227,3,Directed,552,,1
227,8,Directed,559,,1
227,12,Directed,554,,1
227,19,Directed,556,,1
227,20,Directed,557,,1
227,27,Directed,546,,1
227,41,Directed,553,,1
227,44,Directed,558,,1
227,54,Directed,555,,1
227,130,Directed,547,,1
227,141,Directed,551,,1
227,195,Directed,560,,1
227,209,Directed,548,,1
227,228,Directed,549,,1
227,229,Directed,550,,1
228,12,Directed,568,,1
228,19,Directed,571,,1
228,27,Directed,563,,1
228,41,Directed,567,,1
228,54,Directed,569,,1
228,55,Directed,570,,1
228,141,Directed,566,,1
228,206,Directed,572,,1
228,227,Directed,564,,1
228,229,Directed,565,,1
228,231,Directed,573,,1
229,3,Directed,619,,1
229,5,Directed,630,,1
229,10,Directed,618,,1
229,12,Directed,622,,1
229,20,Directed,628,,1
229,27,Directed,605,,1
229,41,Directed,620,,1
229,42,Directed,625,,1
229,54,Directed,623,,1
229,55,Directed,624,,1
229,56,Directed,626,,1
229,57,Directed,631,,1
229,59,Directed,627,,1
229,108,Directed,629,,1
229,130,Directed,606,,1
229,152,Directed,621,,1
229,193,Directed,607,,1
229,209,Directed,608,,1
229,224,Directed,612,,1
229,225,Directed,613,,1
229,226,Directed,614,,1
229,227,Directed,609,,1
229,228,Directed,610,,1
229,233,Directed,611,,1
229,235,Directed,617,,1
229,236,Directed,615,,1
229,237,Directed,616,,1
230,57,Directed,562,,1
230,227,Directed,561,,1
231,5,Directed,7859,,1
231,59,Directed,7858,,1
232,224,Directed,574,,1
232,225,Directed,575,,1
232,226,Directed,576,,1
233,3,Directed,589,,1
233,12,Directed,591,,1
233,19,Directed,594,,1
233,20,Directed,596,,1
233,27,Directed,577,,1
233,41,Directed,590,,1
233,54,Directed,592,,1
233,55,Directed,593,,1
233,106,Directed,595,,1
233,130,Directed,578,,1
233,179,Directed,579,,1
233,201,Directed,581,,1
233,209,Directed,580,,1
233,224,Directed,584,,1
233,225,Directed,585,,1
233,226,Directed,586,,1
233,227,Directed,582,,1
233,229,Directed,583,,1
233,231,Directed,597,,1
233,234,Directed,587,,1
233,235,Directed,588,,1
234,57,Directed,635,,1
234,224,Directed,632,,1
234,225,Directed,633,,1
234,226,Directed,634,,1
235,3,Directed,709,,1
235,41,Directed,710,,1
235,130,Directed,707,,1
235,233,Directed,708,,1
236,5,Directed,700,,1
236,138,Directed,699,,1
237,27,Directed,701,,1
237,34,Directed,704,,1
237,228,Directed,702,,1
237,229,Directed,703,,1
237,250,Directed,705,,1
237,251,Directed,706,,1
238,57,Directed,637,,1
238,224,Directed,636,,1
239,240,Directed,638,,1
239,241,Directed,639,,1
240,19,Directed,655,,1
240,41,Directed,654,,1
240,106,Directed,656,,1
240,179,Directed,651,,1
240,195,Directed,657,,1
240,241,Directed,653,,1
240,242,Directed,652,,1
241,44,Directed,677,,1
241,242,Directed,676,,1
242,27,Directed,640,,1
242,55,Directed,646,,1
242,140,Directed,643,,1
242,179,Directed,641,,1
242,195,Directed,647,,1
242,209,Directed,642,,1
242,236,Directed,644,,1
242,243,Directed,645,,1
243,140,Directed,713,,1
243,179,Directed,711,,1
243,209,Directed,712,,1
244,20,Directed,650,,1
244,179,Directed,648,,1
244,209,Directed,649,,1
245,19,Directed,663,,1
245,41,Directed,662,,1
245,106,Directed,664,,1
245,179,Directed,658,,1
245,195,Directed,665,,1
245,209,Directed,659,,1
245,241,Directed,661,,1
245,242,Directed,660,,1
246,9,Directed,667,,1
246,27,Directed,666,,1
246,30,Directed,668,,1
246,41,Directed,671,,1
246,43,Directed,675,,1
246,59,Directed,674,,1
246,80,Directed,670,,1
246,124,Directed,672,,1
246,152,Directed,673,,1
246,247,Directed,669,,1
247,30,Directed,723,,1
247,57,Directed,724,,1
248,140,Directed,714,,1
249,57,Directed,698,,1
249,240,Directed,695,,1
249,241,Directed,697,,1
249,245,Directed,696,,1
250,34,Directed,826,,1
250,57,Directed,827,,1
251,34,Directed,829,,1
251,57,Directed,830,,1
252,20,Directed,719,,1
252,54,Directed,716,,1
252,55,Directed,718,,1
252,118,Directed,715,,1
252,119,Directed,717,,1
254,31,Directed,728,,1
254,57,Directed,729,,1
255,24,Directed,730,,1
255,57,Directed,731,,1
256,24,Directed,732,,1
256,255,Directed,733,,1
256,257,Directed,734,,1
258,46,Directed,735,,1
259,46,Directed,740,,1
259,57,Directed,741,,1
260,47,Directed,742,,1
261,24,Directed,749,,1
262,5,Directed,868,,1
262,20,Directed,865,,1
262,23,Directed,862,,1
262,24,Directed,842,,1
262,27,Directed,843,,1
262,30,Directed,844,,1
262,33,Directed,850,,1
262,34,Directed,851,,1
262,37,Directed,855,,1
262,39,Directed,856,,1
262,40,Directed,857,,1
262,48,Directed,846,,1
262,50,Directed,848,,1
262,53,Directed,854,,1
262,59,Directed,863,,1
262,141,Directed,847,,1
262,143,Directed,852,,1
262,188,Directed,861,,1
262,212,Directed,859,,1
262,214,Directed,845,,1
262,215,Directed,864,,1
262,219,Directed,860,,1
262,265,Directed,869,,1
262,274,Directed,849,,1
262,275,Directed,841,,1
262,283,Directed,853,,1
262,284,Directed,858,,1
262,285,Directed,866,,1
262,286,Directed,867,,1
262,287,Directed,870,,1
262,288,Directed,871,,1
263,5,Directed,3840,,1
263,20,Directed,3838,,1
263,56,Directed,3836,,1
263,59,Directed,3837,,1
263,199,Directed,3841,,1
263,650,Directed,3839,,1
264,23,Directed,4029,,1
265,5,Directed,4034,,1
265,106,Directed,4032,,1
265,155,Directed,4030,,1
265,172,Directed,4035,,1
265,264,Directed,4036,,1
265,266,Directed,4037,,1
265,473,Directed,4033,,1
265,527,Directed,4031,,1
266,5,Directed,4066,,1
266,19,Directed,4061,,1
266,20,Directed,4064,,1
266,54,Directed,4058,,1
266,106,Directed,4063,,1
266,138,Directed,4062,,1
266,155,Directed,4059,,1
266,156,Directed,4060,,1
266,808,Directed,4065,,1
267,48,Directed,766,,1
268,48,Directed,770,,1
268,57,Directed,771,,1
269,49,Directed,772,,1
270,49,Directed,773,,1
270,57,Directed,774,,1
271,49,Directed,779,,1
271,57,Directed,780,,1
272,5,Directed,1028,,1
272,20,Directed,1027,,1
273,20,Directed,6533,,1
273,69,Directed,6534,,1
273,158,Directed,6535,,1
274,5,Directed,799,,1
274,20,Directed,798,,1
274,24,Directed,796,,1
274,59,Directed,797,,1
274,275,Directed,795,,1
276,20,Directed,1879,,1
277,32,Directed,804,,1
277,57,Directed,805,,1
278,33,Directed,809,,1
279,33,Directed,816,,1
279,57,Directed,817,,1
280,34,Directed,818,,1
281,34,Directed,828,,1
282,51,Directed,834,,1
282,57,Directed,835,,1
283,24,Directed,840,,1
